v1,v2,v3,v4,v5,v6_1,v6_2,v6_3,v6_4,v7,v8_1,v8_2,v8_3,v8_4,v8_5,v8_6,v9,v10,v11,v12_1,v12_2,v13_1,v13_2,v13_3,v14_1,v14_2,v14_3,v14_4,v14_5,v15,v16,v17,v18_1,v18_2,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,wei
19,317,87,3,1,4,99,99,99,1,2,4,99,99,99,99,8,9,8,1,2,1,2,3,97,99,99,99,99,2,1,2,99,99,999,2,8,10,10,8,10,10,10,9,10,10,10,4,8,1,1.117925
15,950,86,3,1,4,99,99,99,1,1,2,4,99,99,99,2,2,5,1,2,1,3,99,97,99,99,99,99,1,2,2,99,99,999,2,2,8,5,8,5,5,5,8,8,5,5,4,7,2,1.374896
20,600,67,5,1,1,2,99,99,1,4,3,99,99,99,99,7,8,8,2,99,2,99,99,97,99,99,99,99,2,2,2,99,99,999,2,6,8,6,5,7,5,8,5,5,7,8,4,7,2,.738842
2,112,71,5,1,3,4,99,99,1,4,2,96,99,99,99,8,8,8,2,99,3,99,99,97,99,99,99,99,1,1,2,99,99,999,2,5,6,8,10,8,8,10,10,6,8,8,4,5,2,.951292
1,220,45,8,1,97,99,99,99,1,4,99,99,99,99,99,0,0,0,2,99,2,3,99,97,99,99,99,99,2,1,2,99,99,999,2,98,98,98,98,5,98,98,98,98,98,3,1,4,2,.680277
5,732,48,8,1,97,99,99,99,1,3,99,99,99,99,99,5,6,6,2,99,97,99,99,97,99,99,99,99,1,1,2,99,99,999,2,6,6,98,6,7,6,6,5,7,5,6,4,5,2,.749998
1,220,77,4,1,97,99,99,99,1,3,99,99,99,99,99,0,0,0,2,99,2,3,99,97,99,99,99,99,1,1,2,99,99,999,2,3,98,98,3,5,5,5,4,3,3,5,4,5,1,.984658
4,406,70,5,1,1,4,99,99,1,1,4,99,99,99,99,9,9,8,1,2,1,2,3,97,99,99,99,99,2,1,2,99,99,999,2,5,7,4,3,9,6,4,2,1,7,8,4,7,2,1.009658
1,251,73,5,1,1,3,4,99,1,4,1,3,99,99,99,6,7,7,2,99,2,3,99,97,99,99,99,99,1,1,2,99,99,999,2,8,7,6,8,7,8,8,8,8,7,7,4,4,1,.926989
14,928,74,4,1,1,4,99,99,1,4,1,2,3,99,99,10,10,10,1,2,1,2,3,97,99,99,99,99,1,1,2,99,99,999,2,4,8,3,3,8,7,6,8,7,7,6,4,7,2,1.052885
1,247,65,5,1,4,99,99,99,1,4,1,2,99,99,99,7,8,7,1,2,1,3,99,97,99,99,99,99,1,2,2,99,99,999,2,6,7,7,6,6,7,7,6,7,7,8,4,7,1,1.003383
19,316,81,4,1,1,4,99,99,1,3,4,99,99,99,99,9,8,10,1,2,1,2,99,97,99,99,99,99,98,1,2,99,99,999,1,8,10,10,8,6,5,10,6,7,10,10,4,8,1,.917527
4,413,998,3,1,98,99,99,99,1,4,99,99,99,99,99,9,9,7,2,99,2,3,99,97,99,99,99,99,1,2,2,99,99,999,2,7,7,7,7,9,8,9,7,7,7,8,4,7,2,1.207068
9,356,79,4,1,1,2,4,99,1,4,3,2,99,99,99,7,7,7,1,2,1,2,3,97,99,99,99,99,1,98,2,99,99,999,2,7,8,8,8,8,8,8,7,8,8,8,4,8,1,1.191331
4,411,66,5,1,2,99,99,99,1,1,4,99,99,99,99,8,8,7,1,2,1,2,99,97,99,99,99,99,1,2,2,99,99,999,2,0,0,0,0,0,0,0,0,0,0,0,4,7,1,1.027885
2,100,71,5,1,1,99,99,99,1,4,1,99,99,99,99,9,9,9,1,2,2,3,99,97,99,99,99,99,1,1,1,2,99,12,2,9,9,9,8,8,8,9,9,9,9,8,4,8,1,.968423
3,320,82,4,1,97,99,99,99,1,2,4,99,99,99,99,7,10,7,1,2,1,3,99,97,99,99,99,99,1,1,2,99,99,999,2,6,8,10,8,8,8,7,8,8,7,10,4,7,2,1.081471
10,500,88,3,2,99,99,99,99,1,4,99,99,99,99,99,5,7,4,1,2,98,99,99,97,99,99,99,99,1,1,2,99,99,999,2,7,3,7,6,3,4,7,8,5,3,3,4,8,1,1.378282
3,330,91,3,1,2,4,99,99,1,2,4,99,99,99,99,5,5,5,2,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,7,8,7,7,8,7,7,7,7,7,8,4,7,2,1.426191
4,421,37,10,1,97,99,99,99,1,4,3,99,99,99,99,5,6,5,2,99,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,4,5,5,6,4,5,6,6,5,5,4,3,2,.868125
9,360,29,10,98,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,3,2,1.025395
15,954,42,9,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,6,98,8,8,8,6,8,6,5,6,4,2,2,.860854
7,268,34,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,10,98,98,98,98,98,98,98,98,98,6,4,3,1,.942228
6,806,998,8,1,97,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,6,8,8,9,9,8,9,10,9,9,9,4,6,1,.746611
4,427,43,9,1,97,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,9,9,9,9,9,9,9,9,9,9,9,98,5,2,.755675
4,412,30,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,7,98,6,8,7,7,98,8,9,98,6,4,5,1,.883662
16,973,41,9,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,9,9,8,7,8,98,98,98,98,4,4,1,.979877
1,244,32,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,8,98,98,8,98,98,98,98,8,98,98,4,3,1,.862846
12,640,40,9,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,8,6,8,5,5,6,8,4,8,5,8,4,3,2,.755077
4,412,66,5,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,98,1,1.027885
1,236,998,10,98,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,0,98,98,98,0,98,0,98,0,0,4,3,2,.847507
6,825,42,9,1,97,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,1,2,.795416
2,100,43,9,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,3,2,.770515
6,822,39,9,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,0,98,98,98,98,98,4,3,2,.795416
5,702,49,7,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,10,98,8,9,9,8,9,9,9,10,10,4,3,2,.808463
1,237,41,9,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,8,98,98,7,9,8,8,8,98,98,6,4,5,2,.737846
2,103,50,7,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,10,10,10,10,10,10,10,10,10,10,4,4,1,.779778
1,241,47,8,1,97,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,7,6,7,7,5,5,8,8,8,6,6,4,4,2,.680277
5,717,38,10,1,2,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,3,1,.951292
11,555,35,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,1,2,1.031172
3,326,45,8,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,7,6,7,6,7,6,6,5,5,6,7,4,7,1,.7744
10,527,43,9,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,10,10,10,10,10,10,10,10,10,10,10,1,4,2,.847507
10,524,37,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,5,98,98,98,2,3,2,.973702
5,730,47,8,1,97,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,5,5,98,7,8,98,6,8,8,98,8,4,5,2,.749998
13,621,998,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,10,6,10,10,10,10,10,10,10,6,5,2,3,2,.913543
14,926,998,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,4,1,.867726
14,912,48,8,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,4,1,.696512
1,251,998,10,98,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,6,5,6,7,7,98,6,7,8,98,5,4,3,1,.862846
10,523,49,7,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,0,0,0,0,0,0,0,0,0,0,0,4,1,1,.857567
2,114,39,9,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,3,2,.770515
6,821,29,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,98,3,1,.930077
14,945,37,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,8,98,5,10,8,10,10,98,10,0,98,4,98,2,.852388
4,411,998,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,1,2,.868125
20,601,998,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,10,98,98,98,98,98,98,98,98,98,98,4,3,1,.646811
2,112,42,9,1,97,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,3,1,.78446
18,200,38,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,6,6,6,5,6,5,4,4,6,5,5,1,4,1,.981869
5,723,998,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,4,2,.934359
10,515,23,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,98,1,2,.973702
7,270,41,9,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,5,98,98,98,98,98,98,98,98,98,98,4,3,1,.820216
1,241,36,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,98,3,1,.862846
6,852,38,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,98,2,.913642
1,220,44,8,1,97,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,9,6,98,6,8,98,98,6,7,9,8,4,5,2,.680277
1,242,998,8,1,1,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,6,6,6,5,5,6,6,8,5,5,5,4,2,2,.680277
6,830,41,9,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,3,2,.795416
20,601,44,8,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,10,10,10,8,8,8,10,8,9,8,0,1,5,2,.509958
3,324,48,8,1,2,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,8,8,8,8,8,8,8,8,8,8,8,2,4,2,.760655
14,913,43,9,1,1,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,8,8,8,10,10,10,10,4,3,1,.755376
4,423,40,9,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,3,2,.755675
13,603,998,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,4,1,.929977
19,318,46,8,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,8,8,8,8,9,7,6,9,9,8,7,4,4,2,.633962
2,114,39,9,1,2,4,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,10,8,8,8,8,10,7,8,8,8,8,2,5,2,.770515
1,241,44,8,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,8,10,10,10,10,10,10,10,10,10,10,4,4,2,.680277
6,807,59,6,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,4,1,.961849
5,709,25,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,3,2,.934359
12,655,47,8,1,1,2,4,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,7,5,5,6,6,6,6,6,6,6,6,4,4,1,.708663
2,112,43,9,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,5,5,6,8,8,8,6,6,7,8,6,2,3,2,.770515
10,520,51,7,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,8,7,7,7,8,7,7,8,7,7,8,4,5,1,.857567
10,530,59,6,1,97,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,8,10,10,8,10,10,10,10,9,10,9,4,5,1,1.109658
8,302,40,9,1,4,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,10,10,10,10,10,10,10,10,10,10,10,4,5,2,.688942
2,115,31,10,1,97,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,3,2,.885256
6,811,52,7,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,5,98,7,3,5,5,5,6,4,0,3,5,2,.790436
1,238,32,10,1,97,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,0,0,0,0,0,0,0,0,0,0,0,4,3,2,.847507
12,652,998,7,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,5,5,5,10,10,10,5,5,5,10,4,3,2,.750396
5,737,998,7,98,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,10,98,98,8,9,98,98,2,1,2,.808463
2,115,998,8,1,97,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,8,8,98,98,98,6,7,98,4,4,1,.723404
1,238,44,8,1,97,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,8,98,8,98,8,8,98,98,4,4,1,.692528
6,829,44,8,1,97,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,4,1,.746611
4,433,41,9,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,98,98,2,.755675
1,220,998,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,3,2,.847507
11,557,31,10,98,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,8,2,2,3,2,3,98,2,4,1,2,1.031172
1,236,40,9,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,9,9,8,8,8,8,8,8,8,8,9,4,3,2,.737846
9,360,51,7,1,98,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,1,5,2,.887148
3,320,998,5,98,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,98,2,1.102188
16,973,998,7,1,97,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,5,5,6,8,6,6,6,8,7,5,4,5,1,.973702
20,601,24,10,98,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,9,98,10,10,10,10,10,10,10,10,10,4,3,1,.646811
3,320,50,7,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,5,5,6,7,5,98,7,8,6,5,4,4,4,1,.834858
5,744,998,6,1,97,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,8,8,9,10,9,8,10,8,7,8,10,4,5,2,1.045913
12,651,47,8,1,97,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,7,7,6,8,8,7,8,8,7,7,8,4,5,2,.696113
5,727,41,9,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,5,3,5,3,98,7,8,8,10,8,6,4,3,2,.813444
11,557,998,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,3,2,1.031172
4,412,998,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,3,2,.868125
5,714,44,8,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,5,5,5,5,5,5,5,5,5,5,4,4,2,.749998
1,249,44,8,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,6,8,8,6,8,9,8,8,7,4,3,1,.692528
4,421,998,8,1,98,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,1,2,.69681
4,406,43,9,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,3,1,.710755
4,412,81,4,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,0,5,98,2,0,0,2,98,10,5,5,2,5,2,.990833
4,408,998,9,1,97,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,2,2,2,2,2,2,2,2,2,2,2,4,4,1,.710755
14,946,67,5,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,4,1,.932367
13,611,62,6,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,5,10,5,10,10,98,5,10,10,10,10,1,5,1,1.041032
6,824,30,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,1,2,.913642
18,202,26,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,8,98,98,98,98,98,98,4,3,1,.981869
4,998,998,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,2,3,2,.801989
13,604,24,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,3,2,.913543
9,350,25,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,1,2,1.025395
17,884,998,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,2,3,2,1.070514
12,640,40,9,98,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,10,8,6,5,5,5,6,8,7,6,8,4,1,2,.755077
3,320,42,9,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,3,2,.825097
2,105,82,4,1,1,2,4,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,6,9,4,4,6,5,9,9,7,5,5,4,8,1,1.028383
1,249,45,8,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,1,2,.680277
6,830,42,9,98,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,8,98,98,98,98,98,6,4,6,1,.809758
13,615,44,8,1,97,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,7,6,7,8,7,7,7,7,7,7,6,4,4,2,.733165
10,514,48,8,1,98,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,3,2,.781571
3,330,998,8,1,97,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,10,98,98,98,98,98,98,4,3,2,.760655
10,505,37,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,9,98,4,5,3,3,4,5,3,3,5,2,3,1,.991331
6,814,38,10,98,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,8,98,8,8,8,98,8,8,8,8,6,4,4,2,.913642
5,736,30,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,8,7,6,9,8,6,7,8,9,7,7,4,3,1,.951292
16,998,998,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,10,10,10,10,10,10,10,10,10,10,1,3,2,1.021511
5,701,28,10,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,6,3,3,98,5,3,4,6,3,6,4,4,3,1,.951292
6,807,46,8,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,10,5,10,10,8,10,10,10,5,10,4,4,2,.677488
14,920,40,9,1,2,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,8,98,98,98,98,98,6,4,3,2,.74193
6,821,37,10,1,1,2,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,5,98,98,5,8,98,5,3,8,98,98,4,4,2,.913642
4,406,40,9,2,99,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,99,98,98,98,98,98,98,98,98,98,98,98,4,7,2,.755675
